payment_id,customer_id,amount,method,failed_at,error_reason,failure_class,has_active_mandate,attempt_number,invoice_due_date,arm
PAY_00655,CUST_00658,8832,netbanking,2026-08-18T19:32:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-25,treatment
PAY_00656,CUST_00728,1702,upi,2026-08-19T00:41:00,card_expired,instrument_invalid,True,1,2026-08-23,treatment
PAY_00657,CUST_00700,5801,card,2026-08-22T08:55:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-28,control
PAY_00658,CUST_00351,389,upi,2026-08-08T09:49:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-12,treatment
PAY_00659,CUST_00527,47506,card,2026-08-20T16:21:00,transaction_daily_limit_exceeded,limit_exceeded,True,1,2026-08-25,treatment
PAY_00660,CUST_00688,24292,upi,2026-08-14T21:51:00,otp_expired,session_expiry,True,1,2026-08-21,treatment
PAY_00661,CUST_00058,692,card,2026-08-21T21:06:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-21,treatment
PAY_00662,CUST_00223,355,card,2026-08-06T04:12:00,insufficient_funds,insufficient_funds,False,1,2026-08-11,control
PAY_00663,CUST_00698,9228,card,2026-08-24T05:14:00,payment_failed,issuer_decline,False,1,2026-08-26,treatment
PAY_00664,CUST_00687,178,card,2026-08-26T03:18:00,reqauth_mandate_not_acknowledged,mandate_failure,False,1,2026-08-28,treatment
PAY_00665,CUST_00076,1231,upi,2026-08-26T19:21:00,insufficient_funds,insufficient_funds,True,1,2026-08-26,treatment
PAY_00666,CUST_00116,4745,card,2026-08-03T06:26:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-05,control
PAY_00667,CUST_00678,106,upi,2026-08-21T04:30:00,incorrect_pin,customer_input_error,False,1,2026-08-22,treatment
PAY_00668,CUST_00554,1080,card,2026-08-21T22:40:00,incorrect_otp,customer_input_error,True,1,2026-08-21,treatment
PAY_00669,CUST_00331,934,upi,2026-08-11T18:21:00,payment_failed,issuer_decline,True,1,2026-08-18,treatment
PAY_00670,CUST_00688,197,upi,2026-08-26T06:14:00,insufficient_funds,insufficient_funds,True,1,2026-09-01,control
PAY_00671,CUST_00710,171,netbanking,2026-08-08T12:36:00,payment_risk_check_failed,issuer_decline,False,1,2026-08-10,control
PAY_00672,CUST_00383,52160,upi,2026-08-22T00:25:00,card_expired,instrument_invalid,True,1,2026-08-23,treatment
PAY_00673,CUST_00176,567,netbanking,2026-08-07T18:54:00,psp_app_not_available,technical_downtime,True,1,2026-08-13,control
PAY_00674,CUST_00702,1683,card,2026-08-22T07:37:00,insufficient_funds,insufficient_funds,False,1,2026-08-27,treatment
PAY_00675,CUST_00163,163,upi,2026-08-14T01:55:00,otp_attempts_exceeded,temporary_lockout,False,1,2026-08-16,treatment
PAY_00676,CUST_00573,2411,card,2026-08-24T17:34:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-24,treatment
PAY_00677,CUST_00171,1358,card,2026-08-19T17:03:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-23,treatment
PAY_00678,CUST_00709,454,upi,2026-08-21T13:56:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-28,treatment
PAY_00679,CUST_00480,1931,upi,2026-08-18T08:00:00,payment_cancelled,session_expiry,True,1,2026-08-25,treatment
PAY_00680,CUST_00145,1617,card,2026-08-17T16:38:00,user_not_registered_for_netbanking,instrument_invalid,False,1,2026-08-19,treatment
PAY_00681,CUST_00410,323,upi,2026-08-03T22:41:00,invalid_vpa,customer_input_error,True,1,2026-08-09,control
PAY_00682,CUST_00734,30028,netbanking,2026-08-17T00:50:00,insufficient_funds,insufficient_funds,True,1,2026-08-22,treatment
PAY_00683,CUST_00596,1239,card,2026-08-04T05:48:00,payment_collect_request_expired,session_expiry,True,1,2026-08-10,treatment
PAY_00684,CUST_00631,742,upi,2026-08-09T17:01:00,otp_expired,session_expiry,True,1,2026-08-15,treatment
PAY_00685,CUST_00375,127,card,2026-08-16T14:41:00,otp_attempts_exceeded,temporary_lockout,False,1,2026-08-21,treatment
PAY_00686,CUST_00463,266,upi,2026-08-21T09:26:00,incorrect_otp,customer_input_error,True,1,2026-08-21,control
PAY_00687,CUST_00108,123,upi,2026-08-24T11:01:00,payment_session_expired,session_expiry,True,1,2026-08-27,treatment
PAY_00688,CUST_00033,418,upi,2026-08-22T05:39:00,vpa_resolution_failed,technical_downtime,True,1,2026-08-27,treatment
PAY_00689,CUST_00432,842,upi,2026-08-28T23:28:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-09-01,treatment
PAY_00690,CUST_00288,8999,netbanking,2026-08-10T03:22:00,psp_app_not_available,technical_downtime,True,1,2026-08-13,treatment
PAY_00691,CUST_00627,2018,card,2026-08-28T14:50:00,payment_risk_check_failed,issuer_decline,False,1,2026-08-29,treatment
PAY_00692,CUST_00004,333,card,2026-08-11T10:31:00,payment_failed,issuer_decline,False,1,2026-08-15,treatment
PAY_00693,CUST_00521,2457,upi,2026-08-09T18:39:00,bank_technical_error,technical_downtime,True,1,2026-08-14,treatment
PAY_00694,CUST_00632,3690,card,2026-08-14T06:11:00,card_number_invalid,customer_input_error,True,1,2026-08-15,control
PAY_00695,CUST_00717,8049,upi,2026-08-26T22:55:00,payment_timed_out,session_expiry,False,1,2026-08-31,treatment
PAY_00696,CUST_00078,607,upi,2026-08-27T18:26:00,insufficient_funds,insufficient_funds,True,1,2026-08-31,treatment
PAY_00697,CUST_00008,50383,upi,2026-08-02T04:09:00,user_not_eligible,issuer_decline,False,1,2026-08-04,control
PAY_00698,CUST_00303,2270,netbanking,2026-08-06T18:33:00,payment_cancelled,session_expiry,False,1,2026-08-10,treatment
PAY_00699,CUST_00623,101,upi,2026-08-09T14:19:00,reqauth_mandate_not_acknowledged,mandate_failure,False,1,2026-08-10,treatment
PAY_00700,CUST_00258,875,upi,2026-08-26T05:05:00,card_number_invalid,customer_input_error,True,1,2026-08-31,treatment
PAY_00701,CUST_00185,1574,card,2026-08-28T13:39:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-09-01,treatment
PAY_00702,CUST_00070,37259,netbanking,2026-08-01T03:58:00,insufficient_funds,insufficient_funds,False,1,2026-08-06,treatment
PAY_00703,CUST_00712,226,upi,2026-08-22T02:44:00,insufficient_funds,insufficient_funds,True,1,2026-08-26,treatment
PAY_00704,CUST_00248,5855,card,2026-08-26T21:22:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-28,treatment
PAY_00705,CUST_00476,2482,card,2026-08-14T10:39:00,server_error,technical_downtime,True,1,2026-08-18,treatment
PAY_00706,CUST_00691,310,netbanking,2026-08-21T22:48:00,pin_attempts_exceeded,temporary_lockout,True,1,2026-08-27,control
PAY_00707,CUST_00133,1641,upi,2026-08-07T17:44:00,incorrect_otp,customer_input_error,True,1,2026-08-13,treatment
PAY_00708,CUST_00305,5171,card,2026-08-28T16:21:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-28,control
PAY_00709,CUST_00696,1943,card,2026-08-11T04:04:00,payment_session_expired,session_expiry,False,1,2026-08-16,treatment
PAY_00710,CUST_00399,3780,netbanking,2026-08-23T19:33:00,card_number_invalid,customer_input_error,True,1,2026-08-30,treatment
PAY_00711,CUST_00045,375,upi,2026-08-22T07:53:00,insufficient_funds,insufficient_funds,False,1,2026-08-24,treatment
PAY_00712,CUST_00442,482,netbanking,2026-08-17T13:18:00,bank_account_invalid,instrument_invalid,False,1,2026-08-22,control
PAY_00713,CUST_00473,7096,card,2026-08-01T23:15:00,card_declined,issuer_decline,True,1,2026-08-02,treatment
PAY_00714,CUST_00549,2049,card,2026-08-08T08:40:00,transaction_limit_exceeded,limit_exceeded,False,1,2026-08-14,control
PAY_00715,CUST_00132,117,upi,2026-08-28T14:31:00,user_not_eligible,issuer_decline,False,1,2026-09-04,treatment
PAY_00716,CUST_00473,39370,card,2026-08-21T21:52:00,transaction_frequency_limit_exceeded,limit_exceeded,True,1,2026-08-23,treatment
PAY_00717,CUST_00156,470,upi,2026-08-11T09:58:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-18,treatment
PAY_00718,CUST_00664,3066,upi,2026-08-04T03:26:00,vpa_resolution_failed,technical_downtime,False,1,2026-08-08,treatment
PAY_00719,CUST_00238,7998,card,2026-08-27T10:24:00,otp_expired,session_expiry,True,1,2026-08-30,treatment
PAY_00720,CUST_00638,1594,card,2026-08-23T05:18:00,debit_declined,issuer_decline,True,1,2026-08-29,treatment
PAY_00721,CUST_00629,1062,upi,2026-08-11T18:53:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-16,treatment
PAY_00722,CUST_00735,222,card,2026-08-28T07:36:00,bank_technical_error,technical_downtime,True,1,2026-08-31,treatment
PAY_00723,CUST_00639,2176,card,2026-08-18T02:02:00,bank_technical_error,technical_downtime,False,1,2026-08-24,treatment
PAY_00724,CUST_00502,1745,netbanking,2026-08-25T14:04:00,pin_attempts_exceeded,temporary_lockout,False,1,2026-08-29,treatment
PAY_00725,CUST_00626,991,upi,2026-08-12T00:57:00,card_number_invalid,customer_input_error,True,1,2026-08-13,treatment
PAY_00726,CUST_00373,1206,upi,2026-08-27T09:57:00,payment_failed,issuer_decline,True,1,2026-09-01,control
PAY_00727,CUST_00464,652,netbanking,2026-08-25T16:41:00,psp_not_registered,instrument_invalid,True,1,2026-08-27,control
PAY_00728,CUST_00383,203,upi,2026-08-23T09:20:00,payment_session_expired,session_expiry,True,1,2026-08-27,treatment
PAY_00729,CUST_00560,8426,card,2026-08-02T06:52:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-06,control
PAY_00730,CUST_00596,110,upi,2026-08-25T13:14:00,transaction_limit_exceeded,limit_exceeded,True,1,2026-08-25,treatment
PAY_00731,CUST_00168,2394,card,2026-08-19T10:37:00,insufficient_funds,insufficient_funds,False,1,2026-08-21,treatment
PAY_00732,CUST_00157,4170,upi,2026-08-14T00:05:00,insufficient_funds,insufficient_funds,False,1,2026-08-17,treatment
PAY_00733,CUST_00375,335,upi,2026-08-07T06:38:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-11,treatment
PAY_00734,CUST_00026,356,upi,2026-08-20T02:56:00,user_not_eligible,issuer_decline,False,1,2026-08-24,treatment
PAY_00735,CUST_00538,1277,card,2026-08-02T17:34:00,psp_not_registered,instrument_invalid,False,1,2026-08-05,control
PAY_00736,CUST_00692,35726,upi,2026-08-19T01:32:00,incorrect_cvv,customer_input_error,True,1,2026-08-22,control
PAY_00737,CUST_00239,55598,netbanking,2026-08-28T20:25:00,payment_risk_check_failed,issuer_decline,True,1,2026-08-29,control
PAY_00738,CUST_00707,1481,netbanking,2026-08-19T02:39:00,payment_timed_out,session_expiry,False,1,2026-08-20,treatment
PAY_00739,CUST_00162,319,upi,2026-08-08T08:51:00,server_error,technical_downtime,True,1,2026-08-13,control
PAY_00740,CUST_00464,5591,card,2026-08-23T04:22:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-23,treatment
PAY_00741,CUST_00657,12030,upi,2026-08-03T02:41:00,payment_timed_out,session_expiry,True,1,2026-08-09,treatment
PAY_00742,CUST_00434,9987,netbanking,2026-08-15T00:00:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-21,treatment
PAY_00743,CUST_00732,721,upi,2026-08-25T07:13:00,vpa_resolution_failed,technical_downtime,True,1,2026-09-01,treatment
PAY_00744,CUST_00572,2136,upi,2026-08-08T05:13:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-15,treatment
PAY_00745,CUST_00554,338,upi,2026-08-18T06:39:00,incorrect_pin,customer_input_error,True,1,2026-08-20,control
PAY_00746,CUST_00332,2021,netbanking,2026-08-27T22:09:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-30,treatment
PAY_00747,CUST_00589,2093,upi,2026-08-26T00:13:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-29,treatment
PAY_00748,CUST_00405,534,card,2026-08-27T20:12:00,card_declined,issuer_decline,False,1,2026-09-03,treatment
PAY_00749,CUST_00431,701,card,2026-08-09T16:27:00,user_not_registered_for_netbanking,instrument_invalid,False,1,2026-08-09,treatment
PAY_00750,CUST_00340,1032,upi,2026-08-06T18:28:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-07,treatment
PAY_00751,CUST_00378,458,upi,2026-08-18T03:45:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-19,control
PAY_00752,CUST_00031,8630,card,2026-08-13T02:05:00,debit_declined,issuer_decline,True,1,2026-08-17,treatment
PAY_00753,CUST_00264,2394,card,2026-08-13T16:15:00,pin_attempts_exceeded,temporary_lockout,True,1,2026-08-13,control
PAY_00754,CUST_00692,280,card,2026-08-22T10:17:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-22,treatment
PAY_00755,CUST_00423,1270,card,2026-08-05T04:31:00,incorrect_cvv,customer_input_error,False,1,2026-08-07,treatment
PAY_00756,CUST_00744,974,netbanking,2026-08-15T23:55:00,bank_account_invalid,instrument_invalid,True,1,2026-08-20,treatment
PAY_00757,CUST_00021,1674,netbanking,2026-08-19T06:16:00,card_expired,instrument_invalid,False,1,2026-08-19,treatment
PAY_00758,CUST_00421,369,netbanking,2026-08-26T08:54:00,payment_failed,issuer_decline,True,1,2026-09-02,treatment
PAY_00759,CUST_00176,754,card,2026-08-19T10:45:00,user_not_eligible,issuer_decline,True,1,2026-08-23,treatment
PAY_00760,CUST_00589,456,card,2026-08-05T02:47:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-05,treatment
PAY_00761,CUST_00735,1856,card,2026-08-21T14:13:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-23,treatment
PAY_00762,CUST_00419,1070,upi,2026-08-18T07:52:00,mandate_creation_declined,mandate_failure,False,1,2026-08-19,treatment
PAY_00763,CUST_00047,1775,netbanking,2026-08-15T00:29:00,bank_not_available,technical_downtime,True,1,2026-08-18,control
PAY_00764,CUST_00579,2324,card,2026-08-10T02:44:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-12,treatment
PAY_00765,CUST_00554,47603,card,2026-08-07T15:10:00,credit_limit_exceeded,limit_exceeded,False,1,2026-08-10,control
PAY_00766,CUST_00333,141,upi,2026-08-21T14:45:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-22,treatment
PAY_00767,CUST_00479,2516,card,2026-08-22T16:50:00,psp_not_registered,instrument_invalid,True,1,2026-08-28,control
PAY_00768,CUST_00410,397,upi,2026-08-13T22:41:00,insufficient_funds,insufficient_funds,False,1,2026-08-18,treatment
PAY_00769,CUST_00309,32051,card,2026-08-16T06:46:00,user_not_eligible,issuer_decline,True,1,2026-08-23,treatment
PAY_00770,CUST_00299,1647,card,2026-08-27T23:31:00,payment_cancelled,session_expiry,True,1,2026-08-29,treatment
PAY_00771,CUST_00088,2046,netbanking,2026-08-24T17:53:00,payment_failed,issuer_decline,True,1,2026-08-24,treatment
PAY_00772,CUST_00421,45999,upi,2026-08-05T17:27:00,mandate_creation_expired,mandate_failure,False,1,2026-08-10,treatment
PAY_00773,CUST_00412,2198,upi,2026-08-22T16:08:00,payment_failed,issuer_decline,False,1,2026-08-22,treatment
PAY_00774,CUST_00021,8506,upi,2026-08-26T07:31:00,insufficient_funds,insufficient_funds,True,1,2026-09-01,treatment
PAY_00775,CUST_00230,1716,upi,2026-08-16T22:02:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-23,treatment
PAY_00776,CUST_00180,2268,card,2026-08-12T01:54:00,invalid_vpa,customer_input_error,False,1,2026-08-18,treatment
PAY_00777,CUST_00282,1055,netbanking,2026-08-20T16:10:00,bank_not_available,technical_downtime,True,1,2026-08-20,control
PAY_00778,CUST_00152,2230,card,2026-08-14T05:25:00,psp_app_not_available,technical_downtime,True,1,2026-08-19,treatment
PAY_00779,CUST_00732,1186,card,2026-08-15T08:49:00,payment_failed,issuer_decline,False,1,2026-08-17,treatment
PAY_00780,CUST_00490,423,upi,2026-08-05T10:45:00,insufficient_funds,insufficient_funds,True,1,2026-08-08,treatment
PAY_00781,CUST_00417,1028,card,2026-08-07T06:08:00,invalid_vpa,customer_input_error,True,1,2026-08-13,control
PAY_00782,CUST_00532,483,upi,2026-08-05T07:31:00,insufficient_funds,insufficient_funds,True,1,2026-08-12,treatment
PAY_00783,CUST_00731,434,card,2026-08-01T17:44:00,psp_not_registered,instrument_invalid,True,1,2026-08-05,control
PAY_00784,CUST_00201,5765,card,2026-08-21T20:34:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-26,treatment
PAY_00785,CUST_00640,2140,upi,2026-08-09T14:14:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-10,treatment
PAY_00786,CUST_00674,5016,upi,2026-08-01T20:40:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-02,treatment
PAY_00787,CUST_00552,114,upi,2026-08-15T19:42:00,card_declined,issuer_decline,True,1,2026-08-18,treatment
PAY_00788,CUST_00616,1577,upi,2026-08-17T11:39:00,insufficient_funds,insufficient_funds,True,1,2026-08-20,treatment
PAY_00789,CUST_00621,140,card,2026-08-22T21:33:00,insufficient_funds,insufficient_funds,True,1,2026-08-27,treatment
PAY_00790,CUST_00430,471,card,2026-08-26T11:49:00,card_expired,instrument_invalid,True,1,2026-09-01,treatment
PAY_00791,CUST_00412,2197,card,2026-08-08T09:31:00,invalid_vpa,customer_input_error,True,1,2026-08-10,treatment
PAY_00792,CUST_00630,174,card,2026-08-24T00:14:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-30,treatment
PAY_00793,CUST_00302,1091,card,2026-08-22T13:14:00,transaction_limit_exceeded,limit_exceeded,True,1,2026-08-26,treatment
PAY_00794,CUST_00678,2938,card,2026-08-07T02:30:00,incorrect_otp,customer_input_error,True,1,2026-08-09,treatment
PAY_00795,CUST_00208,298,upi,2026-08-13T07:43:00,insufficient_funds,insufficient_funds,True,1,2026-08-15,control
PAY_00796,CUST_00291,132,card,2026-08-15T08:36:00,bank_account_invalid,instrument_invalid,True,1,2026-08-16,control
PAY_00797,CUST_00441,815,upi,2026-08-24T00:47:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-27,treatment
PAY_00798,CUST_00628,414,card,2026-08-09T02:30:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-15,treatment
PAY_00799,CUST_00724,6520,card,2026-08-12T20:35:00,incorrect_otp,customer_input_error,True,1,2026-08-16,treatment
PAY_00800,CUST_00218,2078,upi,2026-08-08T17:28:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-08,treatment
PAY_00801,CUST_00353,254,upi,2026-08-03T17:12:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-06,treatment
PAY_00802,CUST_00270,5736,card,2026-08-20T12:32:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-23,control
PAY_00803,CUST_00660,426,netbanking,2026-08-22T12:17:00,invalid_vpa,customer_input_error,False,1,2026-08-27,treatment
PAY_00804,CUST_00337,565,upi,2026-08-04T05:52:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-04,treatment
PAY_00805,CUST_00429,129,card,2026-08-13T13:00:00,card_number_invalid,customer_input_error,True,1,2026-08-19,treatment
PAY_00806,CUST_00672,8681,upi,2026-08-03T13:05:00,card_declined,issuer_decline,True,1,2026-08-09,treatment
PAY_00807,CUST_00564,387,upi,2026-08-23T16:45:00,user_not_eligible,issuer_decline,True,1,2026-08-24,treatment
PAY_00808,CUST_00220,5070,upi,2026-08-05T17:26:00,credit_limit_exceeded,limit_exceeded,True,1,2026-08-05,control
PAY_00809,CUST_00493,249,upi,2026-08-17T00:06:00,transaction_daily_limit_exceeded,limit_exceeded,True,1,2026-08-22,treatment
PAY_00810,CUST_00092,1780,netbanking,2026-08-20T18:49:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-25,control
PAY_00811,CUST_00607,320,card,2026-08-19T13:34:00,credit_limit_exceeded,limit_exceeded,True,1,2026-08-19,treatment
PAY_00812,CUST_00151,2235,netbanking,2026-08-07T22:10:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-08,treatment
PAY_00813,CUST_00225,834,netbanking,2026-08-05T02:48:00,transaction_frequency_limit_exceeded,limit_exceeded,True,1,2026-08-09,control
PAY_00814,CUST_00218,366,card,2026-08-22T02:59:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-22,treatment
PAY_00815,CUST_00707,970,upi,2026-08-06T13:50:00,bank_account_invalid,instrument_invalid,False,1,2026-08-07,treatment
PAY_00816,CUST_00095,1610,upi,2026-08-04T17:27:00,otp_attempts_exceeded,temporary_lockout,False,1,2026-08-07,treatment
PAY_00817,CUST_00623,1540,netbanking,2026-08-07T01:11:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-07,treatment
PAY_00818,CUST_00117,1908,upi,2026-08-27T21:21:00,debit_declined,issuer_decline,True,1,2026-08-28,treatment
PAY_00819,CUST_00720,123,card,2026-08-04T18:48:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-05,control
PAY_00820,CUST_00222,8144,card,2026-08-01T16:07:00,payment_risk_check_failed,issuer_decline,False,1,2026-08-07,treatment
PAY_00821,CUST_00718,495,card,2026-08-20T15:58:00,bank_not_available,technical_downtime,True,1,2026-08-25,control
PAY_00822,CUST_00340,1037,upi,2026-08-17T01:26:00,card_declined,issuer_decline,True,1,2026-08-22,treatment
PAY_00823,CUST_00622,39773,netbanking,2026-08-03T09:09:00,psp_not_registered,instrument_invalid,True,1,2026-08-10,treatment
PAY_00824,CUST_00195,3201,card,2026-08-21T17:18:00,invalid_vpa,customer_input_error,True,1,2026-08-22,treatment
PAY_00825,CUST_00292,8334,card,2026-08-17T20:25:00,payment_timed_out,session_expiry,True,1,2026-08-17,control
PAY_00826,CUST_00702,1292,card,2026-08-20T14:24:00,insufficient_funds,insufficient_funds,True,1,2026-08-23,treatment
PAY_00827,CUST_00276,444,card,2026-08-13T17:38:00,user_not_eligible,issuer_decline,False,1,2026-08-19,control
PAY_00828,CUST_00502,353,netbanking,2026-08-10T01:10:00,payment_failed,issuer_decline,False,1,2026-08-15,control
PAY_00829,CUST_00207,9356,card,2026-08-11T23:24:00,insufficient_funds,insufficient_funds,True,1,2026-08-17,treatment
PAY_00830,CUST_00110,2359,upi,2026-08-28T01:21:00,insufficient_funds,insufficient_funds,True,1,2026-08-31,treatment
PAY_00831,CUST_00380,438,upi,2026-08-01T10:39:00,psp_not_registered,instrument_invalid,True,1,2026-08-02,control
PAY_00832,CUST_00150,3392,upi,2026-08-19T08:58:00,debit_instrument_inactive,instrument_invalid,False,1,2026-08-20,treatment
PAY_00833,CUST_00551,1894,upi,2026-08-16T16:14:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-18,treatment
PAY_00834,CUST_00152,7601,upi,2026-08-04T13:59:00,gateway_technical_error,technical_downtime,True,1,2026-08-05,treatment
PAY_00835,CUST_00697,8827,card,2026-08-05T09:10:00,invalid_vpa,customer_input_error,True,1,2026-08-08,treatment
PAY_00836,CUST_00484,1938,upi,2026-08-10T11:55:00,insufficient_funds,insufficient_funds,True,1,2026-08-13,treatment
PAY_00837,CUST_00641,263,upi,2026-08-10T09:47:00,gateway_technical_error,technical_downtime,True,1,2026-08-12,treatment
PAY_00838,CUST_00257,825,upi,2026-08-08T17:47:00,insufficient_funds,insufficient_funds,True,1,2026-08-14,treatment
PAY_00839,CUST_00545,1414,upi,2026-08-18T15:19:00,bank_cutoff_in_progress,technical_downtime,False,1,2026-08-21,control
PAY_00840,CUST_00220,8866,card,2026-08-13T17:23:00,mandate_creation_declined,mandate_failure,False,1,2026-08-14,treatment
PAY_00841,CUST_00728,3497,card,2026-08-03T08:50:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-07,treatment
PAY_00842,CUST_00611,3066,netbanking,2026-08-10T11:45:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-11,treatment
PAY_00843,CUST_00371,7597,upi,2026-08-27T07:56:00,transaction_limit_exceeded,limit_exceeded,False,1,2026-08-28,control
PAY_00844,CUST_00648,8242,upi,2026-08-10T09:38:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-11,treatment
PAY_00845,CUST_00094,736,upi,2026-08-16T16:25:00,payment_failed,issuer_decline,False,1,2026-08-20,treatment
PAY_00846,CUST_00224,206,card,2026-08-16T09:37:00,payment_timed_out,session_expiry,False,1,2026-08-21,treatment
PAY_00847,CUST_00014,476,card,2026-08-07T21:07:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-14,treatment
PAY_00848,CUST_00508,489,netbanking,2026-08-15T00:14:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-21,treatment
PAY_00849,CUST_00562,7259,upi,2026-08-04T05:50:00,user_not_eligible,issuer_decline,True,1,2026-08-06,treatment
PAY_00850,CUST_00450,2590,upi,2026-08-09T22:50:00,psp_app_not_available,technical_downtime,True,1,2026-08-15,treatment
PAY_00851,CUST_00037,377,card,2026-08-13T21:25:00,card_expired,instrument_invalid,False,1,2026-08-17,treatment
PAY_00852,CUST_00744,20093,card,2026-08-18T02:07:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-18,treatment
PAY_00853,CUST_00478,462,netbanking,2026-08-03T15:48:00,payment_timed_out,session_expiry,True,1,2026-08-04,control
PAY_00854,CUST_00346,462,upi,2026-08-12T23:52:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-19,treatment
PAY_00855,CUST_00106,863,upi,2026-08-28T13:12:00,credit_limit_exceeded,limit_exceeded,True,1,2026-09-04,treatment
PAY_00856,CUST_00369,1719,upi,2026-08-14T02:13:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-14,treatment
PAY_00857,CUST_00304,2606,card,2026-08-26T15:54:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-26,control
PAY_00858,CUST_00108,1345,upi,2026-08-17T00:19:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-21,treatment
PAY_00859,CUST_00089,9211,card,2026-08-24T16:25:00,bank_not_available,technical_downtime,False,1,2026-08-25,treatment
PAY_00860,CUST_00229,1445,card,2026-08-01T12:29:00,otp_expired,session_expiry,False,1,2026-08-01,treatment
PAY_00861,CUST_00046,1881,upi,2026-08-25T06:29:00,card_declined,issuer_decline,True,1,2026-09-01,treatment
PAY_00862,CUST_00371,448,netbanking,2026-08-16T03:42:00,incorrect_pin,customer_input_error,True,1,2026-08-23,control
PAY_00863,CUST_00694,192,netbanking,2026-08-27T14:43:00,invalid_vpa,customer_input_error,True,1,2026-09-02,treatment
PAY_00864,CUST_00565,571,upi,2026-08-28T20:43:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-31,treatment
PAY_00865,CUST_00490,198,upi,2026-08-27T18:18:00,card_declined,issuer_decline,False,1,2026-08-29,treatment
PAY_00866,CUST_00405,2006,upi,2026-08-22T13:56:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-28,treatment
PAY_00867,CUST_00648,420,card,2026-08-15T23:05:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-19,treatment
PAY_00868,CUST_00734,352,upi,2026-08-09T00:49:00,card_number_invalid,customer_input_error,True,1,2026-08-15,treatment
PAY_00869,CUST_00638,115,card,2026-08-01T07:28:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-04,control
PAY_00870,CUST_00412,1277,upi,2026-08-06T23:38:00,incorrect_otp,customer_input_error,True,1,2026-08-10,treatment
PAY_00871,CUST_00214,296,card,2026-08-26T08:05:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-28,treatment
